Titles	Genres
Beethoven's 2nd (1993)[0.00078109096905149672, 0.00080844539694427755, 0.00074313246750346636, 0.00094474219416229588, 0.00080812408003204232, 0.99321358966010087, 0.00060217121648831868, 0.00074290589793654075, 0.00074898048573032565, 0.00060681763205026721]	comedy
Cobra (1986)[0.00021584483618002561, 0.00022340389426833752, 0.076533869273892149, 0.92182485891633725, 0.00022331510231063845, 0.00023235448537425142, 0.00016640257374001045, 0.00020529286368783451, 0.00020697150095181786, 0.00016768655325780075]	action
Monty Python's The Meaning of Life (1983)[0.00017461161981094508, 0.00018072665781882304, 0.00016612605832897525, 0.99850613715479197, 0.00018065482794401885, 0.00018796740185944219, 0.00013461439919377739, 0.0001660754090696082, 0.00016743337332266397, 0.00013565309785978786]	comedy
School of Rock (2003)[0.00050350145487321565, 0.00052113447687315666, 0.0004790329082998893, 0.00060899317503005344, 0.00052092735178888667, 0.99562539113255355, 0.00038816744220307686, 0.00047888685859364907, 0.00048280261733765279, 0.00039116258244676385]	sci-fi
Intolerable Cruelty (2003)[0.0021342212002715293, 0.0022089633266604326, 0.0020305049342484835, 0.0025813751527217709, 0.4725079620642989, 0.51115721167014283, 0.0016453481442542945, 0.0020298858647774124, 0.0020464838214381449, 0.0016580438211862964]	romance
Kill Bill: Vol. 1 (2003)[0.00035297164690262017, 0.99691861345187593, 0.00033581836343599174, 0.00042692493112433011, 0.00036518779339742821, 0.00037996992107551986, 0.00027211858083488221, 0.00033571597762391042, 0.00033846105770137007, 0.00027421827602798694]	action
Scary Movie 3 (2003)[0.0015503569843202032, 0.0016046517208054432, 0.0014750146358344968, 0.0018751819149137421, 0.0016040139514049495, 0.0016689414748733331, 0.98605620361380297, 0.0014745649267424255, 0.0014866221390084911, 0.0012044486382939553]	comedy
Matrix Revolutions, The (2003)[0.99651560923594162, 0.00041146303987120328, 0.00037822164027614589, 0.00048083209647169342, 0.00041129950373881174, 0.0004279481483208306, 0.0003064785824691905, 0.00037810632636242739, 0.00038119802354945158, 0.00030884340299862936]	sci-fi
Elf (2003)[0.0004090177433082064, 0.00042334187047072977, 0.00038914080034292106, 0.00049471359363469298, 0.00042317361309286266, 0.00044030289969989765, 0.00031532653917673402, 0.00038902215734660172, 0.9963982011514696, 0.00031775963145781375]	comedy
Love Actually (2003)[7.9309388520944918e-05, 8.2086866478667543e-05, 7.5455208065368322e-05, 9.5925991588679047e-05, 8.2054241024219379e-05, 8.5375645214698782e-05, 6.1142469772241661e-05, 7.5432202942377156e-05, 0.99930160373498234, 6.1614251410531279e-05]	comedy
Father of the Bride (1991)[0.99230541188995469, 0.00090863477396793137, 0.00083522771505715305, 0.0010618226206435761, 0.00090827363675195056, 0.00094503887673897963, 0.00067679735607619504, 0.00083497306707720374, 0.0008418004690610814, 0.00068201959467121924]	comedy
Master and Commander: The Far Side of the World (2003)[0.00024161148831315725, 0.00025007291508289, 0.99787056702529553, 0.00029223301336550969, 0.00024997352351332835, 0.0002600919902512104, 0.00018626701575075454, 0.00022979986555859966, 0.00023167889150551026, 0.00018770427136338444]	action
Gorky Park (1983)[0.0019847312964619366, 0.0020542381673473256, 0.001888279757557756, 0.0024005646897619992, 0.0020534217096528102, 0.0021365404294913701, 0.0015301009825324557, 0.001887704050337829, 0.0019031394157243617, 0.98216127950113219]	action
Hannah and Her Sisters (1986)[0.00037641659653348328, 0.0003895990055684053, 0.00035812396414065052, 0.00045528197791316503, 0.00038944415930426528, 0.00040520813989229485, 0.0002901931385997325, 0.00035801477769676715, 0.99668528594139594, 0.00029243229895519368]	comedy
Housesitter (1992)[0.00022439133965820212, 0.00023224970310580233, 0.00021348664436499767, 0.00027140496430553917, 0.00023215739537821593, 0.99805040415524893, 0.00017299138170232093, 0.00021342155559728355, 0.00021516665949289514, 0.00017432620114572124]	comedy
Hudson Hawk (1991)[0.00074027809083574922, 0.00076620321922503463, 0.00070430296351980601, 0.00089537835606960355, 0.00076589869148144404, 0.9935681872034281, 0.00057070709579388785, 0.00070408823246658468, 0.00070984541624257705, 0.00057511073093718696]	comedy
Invasion of the Body Snatchers (1978)[0.0019847312964619383, 0.0020542381673473347, 0.0018882797575577575, 0.0024005646897642496, 0.0020534217096528362, 0.98275591253020989, 0.0015301009825324557, 0.0018877040503378292, 0.0019031394157243619, 0.0015419074004114966]	sci-fi
Kindergarten Cop (1990)[0.0018548123719248205, 0.0019197693785894475, 0.0017646744736764181, 0.98413143815829363, 0.0019190063655631212, 0.0019966842004267241, 0.0014299417950200859, 0.0017641364517910216, 0.0017785614304947667, 0.0014409753742200488]	comedy
King Ralph (1991)[0.98374282488659692, 0.0019197693785894547, 0.0017646744736764181, 0.002243425643621612, 0.0019190063655631492, 0.001996684200426741, 0.0014299417950200857, 0.001764136451791022, 0.0017785614304947669, 0.0014409753742200486]	comedy
Passenger 57 (1992)[0.99619533649865943, 0.00044928325091910811, 0.0004129864207594832, 0.00052502846310718734, 0.00044910468313029964, 0.0004672836115792564, 0.00033464899766438307, 0.00041286050760323004, 0.00041623638253838476, 0.00033723118403922522]	action
Midnight Clear, A (1992)[0.99495997319627583, 0.00059516423102817827, 0.00054708192445093219, 0.00069550369588487987, 0.00059492768279163777, 0.00061900925705265218, 0.00044330856525771678, 0.00054691512765478196, 0.00055138713947743836, 0.00044672918012597738]	romance
Summer School (1987)[0.00082666660315045438, 0.00085561712605416811, 0.00078649327279752988, 0.00099986666268988937, 0.00085527706071855951, 0.00088989709714851206, 0.00063730711757410685, 0.99271396789925204, 0.00079268251522166184, 0.00064222464539303128]	comedy
Show Me Love (Fucking Åmål) (1998)[0.0003486288071349694, 0.00036083806565155471, 0.99692737426093392, 0.00042167219599692539, 0.00036069465043327316, 0.00037529490397871765, 0.00026877052893117646, 0.00033158544557960947, 0.00033429675115129675, 0.00027084439020854154]	romance
Teen Wolf (1985)[0.98474162586359626, 0.0018018234551695229, 0.0016562572009276213, 0.0021055950728711913, 0.001801107319792668, 0.0018740128189453395, 0.0013420896772962908, 0.0016557522337876545, 0.0016692909771693345, 0.0013524453804441194]	comedy
Nothing to Lose (1997)[0.00070351846296988691, 0.00072815623991143684, 0.00066932973499350375, 0.99398115604284265, 0.00072786683395338961, 0.00075732953962499155, 0.00054236777207014206, 0.00066912566673539456, 0.00067459696884640053, 0.0005465527380523128]	comedy
Court Jester, The (1956)[0.00024368938961680922, 0.00025222358614529147, 0.00023184687134490984, 0.00029474626869746502, 0.00025212333979074609, 0.00026232882712260905, 0.99780827560060625, 0.00023177618482866854, 0.00023367137072927976, 0.00018931856111794088]	action
Play It Again, Sam (1972)[0.00072143031961434845, 0.99370202762240023, 0.00068637113318292592, 0.00087258167112171364, 0.00074639860969526704, 0.00077661144743606191, 0.00055617666877043109, 0.00068616186926673901, 0.0006917724728804478, 0.00056046818563176165]	romance
Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984)[0.00067023683934581003, 0.00069370906731847624, 0.00063766549092176042, 0.00081066232652219673, 0.00069343335240150297, 0.00072150225430997114, 0.99397193929341199, 0.00063747107660070833, 0.00064268354567864323, 0.00052069675348898558]	sci-fi
Night at the Opera, A (1935)[0.99367676255797344, 0.00074669538404278392, 0.00068637113318292592, 0.00087258167112013222, 0.00074639860969526878, 0.00077661144743606777, 0.00055617666877043109, 0.00068616186926673912, 0.00069177247288044813, 0.00056046818563176165]	comedy
Shoot the Piano Player (Tirez sur le pianiste) (1960)[0.0005420273403433718, 0.00056100956953921181, 0.00051568656000829463, 0.00065559085828580685, 0.00056078659608509922, 0.00058348620218652135, 0.00041786843765566307, 0.9952227069701709, 0.00051974471186432404, 0.00042109275386076691]	comedy
Big Fish (2003)[0.00014736781526796794, 0.00015252875354044499, 0.00014020621480704875, 0.00017824376245338276, 0.0001524681309327841, 0.00015863975939066257, 0.00011361116708198363, 0.00014016346810607924, 0.00014130955577997803, 0.99867546137263963]	fantasy
Lord of the Rings: The Return of the King, The (2003)[0.0013974368687129301, 0.0014463762209452867, 0.0013295259445746991, 0.0016902225551565274, 0.0014458013581988274, 0.0015043247279817864, 0.0010773345135718937, 0.98768334193566809, 0.0013399885367732015, 0.0010856473384167553]	fantasy
Paycheck (2003)[0.0014699304751764795, 0.0015214086112499744, 0.0013984965956051433, 0.0017779047478155212, 0.41905226098197823, 0.0015823632621476921, 0.001133222450984344, 0.0013980702156771102, 0.0014095019465202704, 0.56925684071284532]	sci-fi
Peter Pan (2003)[0.0012719750706728207, 0.0013165206508046502, 0.9887894997154193, 0.0015384744757945879, 0.0013159973992010136, 0.0013692665443641014, 0.00098061148572743066, 0.0012097922258384043, 0.0012196844465200622, 0.00098817798565760092]	fantasy
Along Came Polly (2004)[0.0004478014788628862, 0.00046348384333665571, 0.0004260397714534819, 0.99616890335232688, 0.0004632996315173115, 0.00048205314527067497, 0.00034522632056491578, 0.00042590987853299682, 0.00042939245547386534, 0.00034789012266030894]	comedy
Great Gatsby, The (1974)[0.001002076080048055, 0.99125203460291544, 0.00095337841493237986, 0.0012120272696395057, 0.0010367573591259407, 0.0010787233829916954, 0.0007725366135894994, 0.00095308774463598854, 0.00096088094589613865, 0.00077849758622530599]	romance
Adventures of Ford Fairlane, The (1990)[0.00051261020294718969, 0.00053056222056000228, 0.00048769900059935679, 0.99561444228576279, 0.00053035134841563454, 0.00055181899188008754, 0.00039518970481488511, 0.00048755030873594388, 0.00049153690671898526, 0.00039823902956521436]	comedy
Cool World (1992)[0.99587973660232498, 0.00048655165780013521, 0.00044724397639663992, 0.0005685799962406845, 0.00048635827766968211, 0.00050604516284906734, 0.00036240840107363691, 0.00044710761864284309, 0.00045076352511802379, 0.00036520478188431304]	animation
The Butterfly Effect (2004)[0.98933027713928479, 0.0012599610377050771, 0.0011581709271238998, 0.001472379408420632, 0.0012594602657398949, 0.0013104408921176885, 0.00093848301155587696, 0.0011578178187658897, 0.0011672850554762689, 0.00094572444380989118]	sci-fi
Lost Skeleton of Cadavra, The (2002)[0.00096784830233185009, 0.0010017431207925468, 0.00092081399680539661, 0.0011706282174142049, 0.0010013449776308102, 0.0010418775736709771, 0.00074614918451694544, 0.99146962781299475, 0.00092806026482939482, 0.00075190654901319731]	sci-fi
Hip Hop Witch, Da (2000)[0.0016400938999559934, 0.001697531294704282, 0.0015603906268327713, 0.0019837201696511742, 0.98568156544639207, 0.0017655422331802903, 0.001264407576099447, 0.0015599148879248135, 0.0015726699891615271, 0.0012741638760974691]	comedy
50 First Dates (2004)[0.00037148171288277137, 0.99675702350884132, 0.00035342889991701805, 0.00044931315610778318, 0.00038433848215741579, 0.00039989579436048905, 0.00028638865870056512, 0.00035332114492541854, 0.00035621017881276758, 0.00028859846329453424]	romance
Thief of Bagdad, The (1924)[0.0030544722444967522, 0.0031614422954551551, 0.0029060347461578179, 0.0036944337145635082, 0.97333368477877347, 0.0032881042651769139, 0.0023548028847804499, 0.002905148741222361, 0.0029289035413007764, 0.0023729727880730253]	fantasy
King Solomon's Mines (1985)[0.0013974368687129333, 0.0014463762209452823, 0.0013295259445746995, 0.0016902225551567894, 0.0014458013581988315, 0.0015043247279818207, 0.98743155585651088, 0.0013291205927287626, 0.0013399885367732017, 0.0010856473384167555]	action
Goodbye, Mr. Chips (1939)[0.002308064555818294, 0.0023888948149885874, 0.0021959000634783391, 0.0027916415106566672, 0.0023879453478897459, 0.0024846049670162319, 0.97924143759259363, 0.0021952305675968496, 0.0022131805136768401, 0.001793100066284941]	romance
Confessions of a Teenage Drama Queen (2004)[0.0012719750706728179, 0.0013165206508046557, 0.0012101611852199882, 0.98911781300599366, 0.0013159973992010051, 0.0013692665443642445, 0.00098061148572743066, 0.0012097922258384036, 0.001219684446520062, 0.00098817798565760092]	comedy
EuroTrip (2004)[0.0025127402453960471, 0.0026007384102441863, 0.0023906291747604596, 0.9785026374744118, 0.0025997047458326292, 0.0027049359944436926, 0.0019371621363471873, 0.0023899003089922558, 0.0024094420292635438, 0.001952109480308314]	comedy
Good bye, Lenin! (2003)[0.00056358911487423282, 0.00058332645458859724, 0.0005362005018482945, 0.00068167017425176276, 0.00058309461128052602, 0.00060669720465265312, 0.99493112106259252, 0.00053603702262923437, 0.00054042008643809768, 0.0004378437668439367]	romance
Starsky & Hutch (2004)[0.00042753184241238186, 0.00044250434807243153, 0.00040675517395115314, 0.00051710669674728978, 0.00044232847456098439, 0.99628544352587112, 0.00032959972632327645, 0.00040663116060543506, 0.00040995609945926206, 0.00033214295199675422]	comedy
Just One of the Guys (1985)[0.00034439153407648382, 0.99699351647730605, 0.00032765521641652543, 0.00041654714551617931, 0.00035631072778160964, 0.00037073352823158905, 0.00026550386221331685, 0.00032755531942139915, 0.00033023367148546715, 0.00026755251755147737]	comedy
Girl Next Door, The (2004)[0.0019847312964619453, 0.0020542381673473516, 0.0018882797575577575, 0.0024005646897648472, 0.0020534217096528353, 0.0021365404294914851, 0.001530100982532456, 0.98250707615105548, 0.0019031394157243632, 0.0015419074004114968]	comedy
Dawn of the Dead (2004)[0.00038669043914730172, 0.00040023264633390793, 0.00036789853114354459, 0.00046770835716687941, 0.00040007357372544023, 0.00041626781338551867, 0.00029811361463888744, 0.00036778636458573865, 0.00037079367758088182, 0.99652443498229204]	action
Eternal Sunshine of the Spotless Mind (2004)[0.00085150881469048516, 0.00088132933162694761, 0.000810128232989688, 0.0010299137204249666, 0.0008809790469688001, 0.99260177309240305, 0.00065645887496990183, 0.0008098812374526484, 0.00081650346873807765, 0.00066152417973525915]	romance
Jersey Girl (2004)[0.99665634211078524, 0.00039484424467452862, 0.00036294544929513532, 0.00046141151828881156, 0.00039468731368822862, 0.00041066352748595679, 0.00029410005924674747, 0.00036283479285518648, 0.00036580161787294515, 0.00029636936580713593]	comedy
Ladykillers, The (2004)[0.00080323281233620045, 0.00083136266521728933, 0.00076419828862698787, 0.0009715231126710195, 0.00083103223982858244, 0.00086467089066901424, 0.99277578332009819, 0.00076396529641783149, 0.00077021208255505973, 0.00062401929157984519]	comedy
Hellboy (2004)[0.99426120996009859, 0.00067767944380908664, 0.00062293087344887838, 0.00079193024920131392, 0.00067741009987170816, 0.00070483041009945704, 0.0005047700891242415, 0.00062274095148423091, 0.00062783297537727476, 0.00050866494748527452]	fantasy
Home on the Range (2004)[0.0003037778842518874, 0.00031441642772433293, 0.00028901525896685187, 0.00036742427741533982, 0.00031429146280265445, 0.99736066417818603, 0.00023419333387548962, 0.00028892714269563181, 0.00029128964015215624, 0.00023600039392955447]	animation
Walking Tall (2004)[0.001854812371924692, 0.0019197693785894456, 0.98365268698834862, 0.0022434256436216107, 0.0019190063655631282, 0.0019966842004267194, 0.0014299417950200859, 0.0017641364517910233, 0.0017785614304947673, 0.0014409753742200488]	action
Dawn of the Dead (1978)[0.00029740113291225871, 0.00030781635747356397, 0.00028294839717298253, 0.00035971149325722681, 0.00030769401575216597, 0.00032014890145396662, 0.00022927726614001043, 0.99737878100683075, 0.00028517503570149035, 0.00023104639330554744]	action
Kill Bill: Vol. 2 (2004)[0.0015503569843202036, 0.0016046517208054508, 0.001475014635834497, 0.001875181914912472, 0.0016040139514049523, 0.98652991893931752, 0.0011952261493599601, 0.0014745649267424257, 0.0014866221390084917, 0.0012044486382939553]	action
13 Going on 30 (2004)[0.00036199021018904826, 0.00037466739568324644, 0.00034439865363767962, 0.99690304845739375, 0.00037451848399279556, 0.00038967830079956729, 0.00027907131673933136, 0.00034429365182815489, 0.00034710886977255687, 0.00028122465996379325]	romance
Man on Fire (2004)[0.00021102244666061193, 0.00021841262082681099, 0.99814016229336133, 0.00025523507141951492, 0.00021832581265252701, 0.00022716323848186146, 0.00016268481962641203, 0.00020070622556491501, 0.00020234735883810576, 0.00016394011256786668]	action
Laws of Attraction (2004)[0.00059935234830398542, 0.00062034214493927365, 0.99471763258090296, 0.0007249263850631517, 0.00062009558973184081, 0.00064519591440153094, 0.00046206235506935755, 0.00057005190450203579, 0.00057471310096114366, 0.00046562767612489574]	comedy
Mean Girls (2004)[0.0011671852491878078, 0.98981065771832877, 0.0011104638110409387, 0.0014117294873171808, 0.0012075808620246329, 0.0012564615059183189, 0.0008998252306311157, 0.0011101252478429135, 0.001119202512270144, 0.00090676837543803685]	comedy
Valentin (Valentín) (2002)[0.00014660534456173766, 0.00015173958050275756, 0.00013948079771765651, 0.99874574053326559, 0.00015167927155220249, 0.00015781896843872383, 0.00011302335089808274, 0.00013943827218510982, 0.00014057843008203166, 0.00011389545079608012]	comedy
Troy (2004)[0.0018548123719246857, 0.0019197693785894445, 0.001764674473676417, 0.002243425643621128, 0.0019190063655631347, 0.0019966842004266912, 0.0014299417950200857, 0.98365214896646369, 0.0017785614304947654, 0.0014409753742200486]	action
Enemy Mine (1985)[0.99333750297073076, 0.00078675770498344891, 0.00072319688731187573, 0.00091939814769450515, 0.00078644500785214925, 0.00081827884985783013, 0.00058601712135680089, 0.00072297639579424553, 0.00072888802417313563, 0.00059053889024525679]	sci-fi
Band of Brothers (2001)[0.0014699304751764788, 0.0015214086112499796, 0.0013984965956051428, 0.0017779047478142229, 0.0015208039268531581, 0.0015823632621477649, 0.0011332224509843438, 0.00139807021567711, 0.98705583320154089, 0.0011419665129508215]	action
Kingdom, The (Riget) (1994)[0.00055259797833170118, 0.00057195039968964444, 0.99512970030924508, 0.00066837621635846807, 0.00057172307779867484, 0.00059486537248923659, 0.00042601772395994548, 0.0005255832080467499, 0.00052988079317709685, 0.00042930492090339443]	comedy
Babylon 5: In the Beginning (1998)[0.00085150881469048679, 0.00088132933162694924, 0.00081012823298968833, 0.001029913720417439, 0.00088097904696880292, 0.0009166394523519156, 0.00065645887496990204, 0.00080988123745264872, 0.99250163710879691, 0.00066152417973525948]	sci-fi
Explorers (1985)[0.00058693740575298606, 0.00060749242121135871, 0.00055841414110440564, 0.99497854733913738, 0.0006072509731312192, 0.00063183137143428471, 0.00045249122781942111, 0.00055824388929110477, 0.00056280853405333089, 0.00045598269706440805]	sci-fi
Babylon 5: The River of Souls (1998)[0.98129384496850991, 0.0022089633266604205, 0.0020305049342484835, 0.0025813751527218919, 0.0022080853733960118, 0.002297464592807291, 0.0016453481442542943, 0.0020298858647774128, 0.0020464838214381458, 0.0016580438211862961]	sci-fi
School For Scoundrels (1960)[0.0012719750706728194, 0.00131652065080465, 0.0012101611852199877, 0.0015384744758011081, 0.0013159973992010086, 0.98894860507455695, 0.00098061148572743087, 0.0012097922258384036, 0.0012196844465200624, 0.00098817798565760113]	comedy
Cypher (2002)[0.99601205780679813, 0.00047092617583865487, 0.00043288085056296329, 0.0005503201951812508, 0.00047073900606159564, 0.00048979365196214614, 0.00035076974802851274, 0.00043274887190353011, 0.0004362873698779586, 0.00035347632378516391]	sci-fi
After the Thin Man (1936)[0.0003866904391473028, 0.00040023264633390956, 0.00036789853114354491, 0.99669172944924977, 0.00040007357372544224, 0.00041626781338551753, 0.00029811361463888761, 0.00036778636458573898, 0.00037079367758088209, 0.00030041389020895665]	comedy
Lammbock (2001)[0.0008032328123361999, 0.00083136266521728803, 0.00076419828862698766, 0.99312806527022546, 0.00083103223982858309, 0.00086467089066902118, 0.00061924116254368617, 0.00076396529641783106, 0.00077021208255506016, 0.00062401929157984519]	comedy
How to Succeed in Business Without Really Trying (1967)[0.0027572489288404897, 0.0028538099825395312, 0.0026232555248957702, 0.0033349372941590383, 0.0028526757347409953, 0.0029681467819553898, 0.0021256627043802546, 0.97569829949738773, 0.0026438990128257712, 0.002142064538275079]	comedy
Duck, You Sucker (1971)[0.00065474959158881021, 0.00067767944380908761, 0.00062293087344887828, 0.00079193024920117688, 0.00067741009987170534, 0.99431129077860925, 0.0005047700891242415, 0.00062274095148423059, 0.00062783297537727476, 0.00050866494748527452]	action
Smiles of a Summer Night (Sommarnattens leende) (1955)[0.001038813530027243, 0.0010751936072872297, 0.00098833054334576025, 0.0012564618111664792, 0.0010747662712033703, 0.0011182708256590784, 0.0008008588395800396, 0.99084415809514792, 0.00099610812713383612, 0.00080703834944909167]	comedy
Death Race 2000 (1975)[0.0013974368687129303, 0.98780059756388416, 0.0013295259445746995, 0.0016902225551569709, 0.0014458013581988309, 0.0015043247279817947, 0.0010773345135718939, 0.0013291205927287624, 0.0013399885367732227, 0.0010856473384167555]	sci-fi
Brigadoon (1954)[0.99205939519813569, 0.00093768627327708376, 0.00086193219311824193, 0.001095771947715299, 0.00093731358953231939, 0.00097525431319518013, 0.00069843638914623962, 0.00086166940335698997, 0.00086871509575820664, 0.00070382559676477273]	fantasy
How to Steal a Million (1966)[0.00056358911487423152, 0.00058332645458858423, 0.00053620050184829406, 0.00068167017425136203, 0.00058309461128052418, 0.99510332707947091, 0.00043449118777484766, 0.00053603702262917583, 0.00054042008643809725, 0.00043784376684393654]	comedy
Shiri (Swiri) (1999)[0.00055259797833170194, 0.00057195039968964585, 0.00052574349908786453, 0.99527233302651574, 0.00057172307779867766, 0.00059486537248924266, 0.00042601772395994548, 0.00052558320804675011, 0.00052988079317709685, 0.00042930492090339443]	action
Captain Blood (1935)[0.00027173278685747751, 0.99762781582754811, 0.0002585274499386479, 0.00032866521243647158, 0.00028113730294488314, 0.00029251722194048276, 0.000209488611832792, 0.00025844862892768103, 0.00026056190988421298, 0.00021110504768927029]	romance
Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979)[0.0014699304751764795, 0.0015214086112499852, 0.0013984965956051446, 0.9874242360028348, 0.0015208039268531693, 0.0015823632621476992, 0.0011332224509843435, 0.0013980702156771456, 0.0014095019465202704, 0.0011419665129508213]	action
Tale of Ham and Passion, A (Jamón, Jamón) (1992)[0.00054202734034337202, 0.00056100956953921387, 0.00051568656000829485, 0.0006555908582860225, 0.00056078659608509867, 0.00058348620218652949, 0.9951250460726544, 0.00051552933517197083, 0.00051974471186432448, 0.00042109275386076713]	romance
Shrek 2 (2004)[0.00043408137539708457, 0.00044928325091911039, 0.0004129864207594832, 0.00052502846310743736, 0.9962103598063925, 0.00046728361157926551, 0.00033464899766438302, 0.00041286050760322998, 0.0004162363825383846, 0.00033723118403922517]	animation
Day After Tomorrow, The (2004)[0.00028257210688273035, 0.00029246800714082856, 0.00026884001397482852, 0.00034177554578997035, 0.9975330740397339, 0.00030418562536790536, 0.00021784503481568577, 0.00026875804882298528, 0.00027095562777261571, 0.00021952594969860503]	sci-fi
Harry Potter and the Prisoner of Azkaban (2004)[0.99759523817360929, 0.00028397234359000059, 0.00026103070064152379, 0.00033184758794138283, 0.00028385947868045082, 0.0002953495863242219, 0.0002115170328570948, 0.00026095111642823103, 0.00026308485970720133, 0.00021314912022057879]	fantasy
Chronicles of Riddick, The (2004)[0.00065474959158881129, 0.99428413981231889, 0.00062293087344887849, 0.00079193024920124703, 0.00067741009987170567, 0.00070483041009943926, 0.0005047700891242416, 0.0006227409514842307, 0.00062783297537727465, 0.00050866494748527473]	sci-fi
Napoleon Dynamite (2004)[0.0012173291995081058, 0.0012599610377050817, 0.0011581709271239, 0.98958532734819726, 0.0012594602657398949, 0.001310440892117731, 0.00093848301155587707, 0.0011578178187658906, 0.0011672850554762695, 0.00094572444380989129]	comedy
Super Size Me (2004)[0.00013101456172897593, 0.00013560279603678152, 0.00012464767663972342, 0.00015846423709444695, 0.00013554890065698566, 0.00014103566990909385, 0.00010100385376344057, 0.00012460967349580291, 0.99884628942069975, 0.00010178320997491821]	comedy
Samsara (2001)[0.0013974368687129316, 0.001446376220945275, 0.0013295259445746997, 0.0016902225551556139, 0.0014458013581988222, 0.0015043247279817699, 0.0010773345135718937, 0.0013291205927287617, 0.001339988536773201, 0.98743986868135702]	romance
Dodgeball: A True Underdog Story (2004)[0.0014699304751764773, 0.0015214086112499698, 0.0013984965956051426, 0.0017779047478131706, 0.0015208039268531425, 0.001582363262147645, 0.001133222450984344, 0.0013980702156771102, 0.98705583320154222, 0.0011419665129508217]	comedy
Terminal, The (2004)[0.98129384496850813, 0.0022089633266627082, 0.0020305049342484831, 0.0025813751527213654, 0.002208085373395985, 0.0022974645928072802, 0.0016453481442542943, 0.0020298858647774124, 0.0020464838214381454, 0.0016580438211862961]	comedy
White Chicks (2004)[0.00072143031961434791, 0.0007466953840427811, 0.00068637113318292602, 0.00087258167111922767, 0.00074639860969526791, 0.00077661144743605985, 0.99351150890713036, 0.00068616186926673912, 0.00069177247288044813, 0.00056046818563176175]	comedy
Notebook, The (2004)[0.00015983712081259671, 0.00016543474409733038, 0.00015206955232417182, 0.0001933255897260275, 0.00016536899199910487, 0.00017206282349575022, 0.00012322420472559082, 0.00015202318867553675, 0.99859247876867407, 0.00012417501546972543]	romance
Kaena: The Prophecy (Kaena: La prophétie) (2003)[0.00042117701380043867, 0.00043592696830073191, 0.00040070916951112027, 0.00050942042848411224, 0.99632301814685864, 0.00045339221463441126, 0.00032470055960973028, 0.00040058699949841142, 0.00040386251649761801, 0.00032720598280471837]	sci-fi
Claymation Christmas Celebration, A (1987)[0.0010020760800480563, 0.0010371695825475613, 0.00095337841493238007, 0.001212027269639412, 0.001036757359125939, 0.99129358840335957, 0.0007725366135894994, 0.00095308774463598854, 0.00096088094589613844, 0.00077849758622530599]	comedy
Kopps (2003)[0.001550356984320211, 0.0016046517208054569, 0.0014750146358344979, 0.98673615937935644, 0.0016040139514049659, 0.0016689414748733797, 0.0011952261493599601, 0.0014745649267424261, 0.001486622139008519, 0.0012044486382939553]	comedy
Philadelphia Experiment, The (1984)[0.0016400938999559889, 0.0016975312947042928, 0.98554509946294144, 0.0019837201696506017, 0.0016968566102839101, 0.0017655422331804879, 0.001264407576099447, 0.0015599148879248137, 0.0015726699891615277, 0.0012741638760974691]	romance
Taxi (1998)[0.00068647449840233596, 0.00071051538212883085, 0.00065311405212559713, 0.00083030203848032417, 0.00071023298753601605, 0.99403565292826668, 0.00052922796469291892, 0.00065291492777776704, 0.00065825367803089513, 0.00053331154255854276]	comedy
Fahrenheit 9/11 (2004)[0.0011210089028425017, 0.0011602675275289448, 0.0010665314861779929, 0.0013558784475605208, 0.0011598063787850508, 0.99026025557742448, 0.00086422621879577767, 0.0010662063172646398, 0.0010749244656849198, 0.00087089467793514681]	comedy
Spider-Man 2 (2004)[0.9837428248865977, 0.0019197693785894291, 0.0017646744736764175, 0.0022434256436208336, 0.0019190063655631321, 0.0019966842004267467, 0.0014299417950200857, 0.001764136451791021, 0.0017785614304947663, 0.0014409753742200486]	action
Before Sunset (2004)[0.0016400938999559993, 0.0016975312947042909, 0.0015603906268327691, 0.0019837201696517367, 0.0016968566102839111, 0.0017655422331802788, 0.0012644075760994467, 0.0015599148879248135, 0.98555737882526917, 0.0012741638760974689]	romance
Anchorman: The Legend of Ron Burgundy (2004)[0.0011671852491878065, 0.0012080610063037749, 0.98971306052306873, 0.0014117294873144193, 0.0012075808620246365, 0.001256461505918299, 0.00089982523063111591, 0.0011101252478429139, 0.0011192025122701444, 0.00090676837543803717]	comedy
Cinderella Story, A (2004)[0.0014699304751764749, 0.0015214086112499774, 0.0013984965956051422, 0.0017779047478135479, 0.0015208039268531448, 0.0015823632621476797, 0.0011332224509843438, 0.0013980702156771096, 0.98705583320154189, 0.0011419665129508215]	romance
I, Robot (2004)[0.0018548123719246904, 0.0019197693785894347, 0.0017646744736764172, 0.0022434256436207338, 0.98380701888023614, 0.0019966842004266951, 0.0014299417950200852, 0.001764136451791021, 0.001778561430494766, 0.0014409753742200483]	sci-fi
Bourne Supremacy, The (2004)[0.0006123038435867467, 0.00063374721190299487, 0.99460348510671004, 0.00074059142864417492, 0.00063349532884695128, 0.0006591380502177659, 0.00047204713018362334, 0.00058237024207588421, 0.00058713216303223124, 0.00047568949479953631]	action
