Titles	Genres
Duck, You Sucker (1971)[0.0023014053429446621, 0.81154525160292812, 0.17924805722472362, 0.00230170480419224, 0.0022991565404732904, 0.0023044244847382606]	action
Smiles of a Summer Night (Sommarnattens leende) (1955)[0.0052426444007797343, 0.0052605037095242333, 0.97375912410901155, 0.0052432228837246504, 0.0052472595506636351, 0.0052472453462962193]	comedy
Death Race 2000 (1975)[0.0057852653641021108, 0.005805785466321366, 0.97105476025910176, 0.0057873081745511389, 0.005773963289696064, 0.0057929174462276016]	sci-fi
Brigadoon (1954)[0.0039082106722000097, 0.98044580198060638, 0.0039152849560204926, 0.0039102450407094312, 0.0039076204477843414, 0.0039128369026793673]	fantasy
How to Steal a Million (1966)[0.0024005348629467264, 0.00240400213953723, 0.002405004227734743, 0.98799631677154387, 0.0023972184705704914, 0.002396923527666944]	comedy
Shiri (Swiri) (1999)[0.0023313183833497189, 0.88318681713256408, 0.10748877689802806, 0.0023305488109280903, 0.002333272860037807, 0.0023292659150922837]	action
Captain Blood (1935)[0.0010628457629005405, 0.28613560267747956, 0.70961261447932156, 0.0010629863659624989, 0.0010631962823154121, 0.0010627544320206007]	romance
Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979)[0.0046709693508444417, 0.97665421613933434, 0.0046756345227685469, 0.0046719371039842857, 0.0046646865262911508, 0.0046625563567772432]	action
Tale of Ham and Passion, A (Jamón, Jamón) (1992)[0.0022756613200642733, 0.98865425306793842, 0.0022706857865739125, 0.0022662505113316645, 0.0022670849426267123, 0.0022660643714649633]	romance
Shrek 2 (2004)[0.0017919470263736267, 0.99104804083392928, 0.0017910478603099448, 0.0017889855335876273, 0.0017934580012483874, 0.0017865207445510089]	animation
Day After Tomorrow, The (2004)[0.0011339546280415334, 0.9943215925824378, 0.0011378355161400435, 0.0011358306528076237, 0.0011342410068324866, 0.0011365456137407616]	sci-fi
Harry Potter and the Prisoner of Azkaban (2004)[0.0011042003447986257, 0.0011077898919975332, 0.99447440282810273, 0.0011053472655349233, 0.001104395108242304, 0.0011038645613238912]	fantasy
Chronicles of Riddick, The (2004)[0.0024300852447140873, 0.98783957219790808, 0.0024377269679836376, 0.0024323075847299466, 0.0024320364857356508, 0.0024282715189287529]	sci-fi
Napoleon Dynamite (2004)[0.0051030439866760801, 0.58764000180478837, 0.39197278653249595, 0.0050948773923483312, 0.0050861877354011313, 0.0051031025482901953]	comedy
Super Size Me (2004)[0.00053608979877343629, 0.99692159684287018, 0.0009311775698950328, 0.00053795406642477203, 0.00053674412596788155, 0.00053643759606869805]	comedy
Samsara (2001)[0.0050795797728378196, 0.97454814835949644, 0.0051033531090176956, 0.0050854199625990143, 0.0050943646742607727, 0.0050891341217880496]	romance
Dodgeball: A True Underdog Story (2004)[0.0059915881224067036, 0.20195887038591795, 0.0060036423234476914, 0.0060050715520243462, 0.0060092664607258898, 0.77403156115547744]	comedy
Terminal, The (2004)[0.0099049222993952118, 0.0098891429001992902, 0.0099089604699590314, 0.0098775661730966056, 0.0098631737787118704, 0.95055623437863801]	comedy
White Chicks (2004)[0.68122648882313386, 0.21187072822190478, 0.097898516938128746, 0.0029988903280916742, 0.0029992991745171646, 0.0030060765142238023]	comedy
Notebook, The (2004)[0.00068609677684370218, 0.95343272843682014, 0.043822171748208044, 0.00068601583594572431, 0.00068652021116472821, 0.00068646699101761752]	romance
Kaena: The Prophecy (Kaena: La prophétie) (2003)[0.0018074112894561677, 0.99096573234792762, 0.0018105683526848978, 0.0018049526274665415, 0.0018061087695829998, 0.0018052266128818816]	sci-fi
Claymation Christmas Celebration, A (1987)[0.0046629837560080946, 0.0046870417316686955, 0.0046750649062748638, 0.97664750064665284, 0.0046619494245318362, 0.0046654595348637655]	comedy
Kopps (2003)[0.0064623806859263732, 0.0064754402242052193, 0.96768789111188469, 0.0064635588551296462, 0.0064522622166636127, 0.0064584669061904763]	comedy
Philadelphia Experiment, The (1984)[0.0072907263591340541, 0.96355953603233624, 0.0072950347992982454, 0.0072848369070291023, 0.0072834767057323238, 0.0072863891964699392]	romance
Taxi (1998)[0.0027101396787414063, 0.0027166408568287904, 0.98644796202177776, 0.0027123278361760256, 0.002705761039392139, 0.0027071685670838597]	comedy
Fahrenheit 9/11 (2004)[0.0045314710322446501, 0.9773005175294821, 0.0045566651142434434, 0.0045469517986737474, 0.0045316149240357618, 0.004532779601320233]	comedy
Spider-Man 2 (2004)[0.0076197247054839721, 0.0076515902833788124, 0.96183995819675738, 0.0076294588459361705, 0.0076349077974777963, 0.0076243601709659126]	action
Before Sunset (2004)[0.0073110691489189266, 0.0073475060488457792, 0.0073373933483939112, 0.0073280712327648935, 0.007310091014936182, 0.96336586920614031]	romance
Anchorman: The Legend of Ron Burgundy (2004)[0.0041966594603926972, 0.97902548579893156, 0.0042022359272673917, 0.0041928522909469397, 0.0041937134640137024, 0.0041890530584477786]	comedy
Cinderella Story, A (2004)[0.0062131125419743437, 0.0062443132572609673, 0.0062251536079829034, 0.0062239129982097777, 0.96888688754389829, 0.0062066200506738084]	romance
I, Robot (2004)[0.0067085049346527342, 0.966394853498729, 0.0067254446424192104, 0.0067197478324509136, 0.00670515726788327, 0.0067462918238650046]	sci-fi
Bourne Supremacy, The (2004)[0.0027588454212808316, 0.98622232488104355, 0.002763997950158823, 0.0027533541229239201, 0.0027506712040967548, 0.0027508064204962209]	action
Garden State (2004)[0.0076385172588441406, 0.79473804746071652, 0.17469764430644982, 0.0076374354313978399, 0.0076353336590658412, 0.0076530218835259419]	romance
Musa the Warrior (Musa) (2001)[0.0083837040120293502, 0.0083902093623213839, 0.0083939903044008418, 0.0083810851260028504, 0.008386390061335321, 0.95806462113391022]	action
Collateral (2004)[0.00046845519743944554, 0.99765753446752004, 0.0004692982302697914, 0.00046829943634521895, 0.00046868420758449243, 0.00046772846084128028]	action
Code 46 (2003)[0.0083839867437358207, 0.95798832600104566, 0.0084070959175557031, 0.0083949766754505308, 0.0084065612860244835, 0.0084190533761876098]	sci-fi
Harold and Kumar Go to White Castle (2004)[0.0072992555327576264, 0.96349329539494455, 0.007315769958126766, 0.0072996870151234138, 0.007294168641911688, 0.0072978234571357643]	comedy
Princess Diaries 2: Royal Engagement, The (2004)[0.0011578352571181725, 0.99420680050422583, 0.001161626888666036, 0.0011583657153156589, 0.0011576417632208319, 0.00115772987145343]	romance
AVP: Alien vs. Predator (2004)[0.0044205119529231217, 0.97788414297921489, 0.0044271648442572005, 0.0044229581279420886, 0.0044212755980020842, 0.0044239464976606668]	action
Yu-Gi-Oh! (2004)[0.0045349020681873502, 0.0045420980671137395, 0.97732039094117951, 0.0045361845911119835, 0.0045369344859623566, 0.0045294898464451477]	animation
Cellular (2004)[0.0046717678458561398, 0.0046807557557502089, 0.004675471148761691, 0.97664230033937693, 0.0046611801107151341, 0.0046685247995398322]	action
Shaun of the Dead (2004)[0.0023023797844448153, 0.0023070261140095199, 0.98848794601709533, 0.0023030898742874722, 0.0022990794072283347, 0.0023004788029347047]	comedy
Ladder 49 (2004)[0.0018630325946816168, 0.001868167698016934, 0.99066840586354665, 0.0018696063361995393, 0.00186519289717498, 0.0018655946103802664]	action
I Heart Huckabees (2004)[0.0038163115327026669, 0.0038246145483592023, 0.9809121028105211, 0.0038183149313363615, 0.0038117795331737096, 0.0038168766439069623]	comedy
Primer (2004)[0.0014227695413610458, 0.99287612268147474, 0.0014280568311441329, 0.0014241083434302639, 0.0014226353306879987, 0.0014263072719018746]	sci-fi
Incredibles, The (2004)[0.0013239255566437551, 0.12823103847005746, 0.86647046930871607, 0.0013253807237466192, 0.0013221866194800429, 0.0013269993213559563]	animation
Polar Express, The (2004)[0.0055937749715638503, 0.0056108177873390374, 0.088514888462688276, 0.37146023150166746, 0.0055927728194428601, 0.52322751445729854]	animation
Finding Neverland (2004)[0.00047826941118204238, 0.27784295305858947, 0.21289058020882382, 0.00047811168116757653, 0.5078326296140826, 0.00047745602615448701]	fantasy
National Treasure (2004)[0.0032921253793975693, 0.0032993437252751678, 0.98353257105354586, 0.0032936440610020815, 0.0032915227492178525, 0.0032907930315613319]	action
SpongeBob SquarePants Movie, The (2004)[0.0079991344719517431, 0.0080125833297895327, 0.9600308765437261, 0.0079890404336732269, 0.0079891616131379153, 0.0079792036077214815]	animation
Alexander (2004)[0.0011816461148411975, 0.0011857161693009594, 0.99408515213414839, 0.0011835077188143094, 0.0011824722720460419, 0.0011815055908492003]	action
Closer (2004)[0.0027979284704150679, 0.75795186727510855, 0.002803472876361999, 0.0027951255968433728, 0.002798301346167837, 0.23085330443510321]	romance
House of Flying Daggers (Shi mian mai fu) (2004)[0.0058079117854334056, 0.00581898095091417, 0.0058076258811692542, 0.97097403978511865, 0.0057903034779786897, 0.0058011381193859143]	fantasy
Damn Yankees! (1958)[0.0056017016141352164, 0.0056101908504334113, 0.97200009509296126, 0.0055908852628519679, 0.0055967387083098443, 0.005600388471308301]	fantasy
Love Me If You Dare (Jeux d'enfants) (2003)[0.0024703216940219204, 0.0024731975787469218, 0.15328298686380953, 0.0024707511442415338, 0.0024679572143147437, 0.83683478550486534]	romance
Freshman, The (1925)[0.0005830327974288386, 0.00058445820975666749, 0.9970839234313017, 0.00058322196373800008, 0.00058308322725352706, 0.00058228037052138778]	comedy
Atalante, L' (1934)[0.0020071921217863311, 0.0020061155317488547, 0.98999071179168197, 0.0019995012832489784, 0.0019967890262762395, 0.0019996902452576516]	comedy
Topper (1937)[0.006725935143500646, 0.49056770847031378, 0.0067403724182512059, 0.0067188749928133607, 0.0067184247920808061, 0.48252868418304024]	comedy
Holiday (1938)[0.0022705701348736582, 0.0022775856902909853, 0.98863979495926724, 0.002271235284635716, 0.0022708084480273774, 0.0022700054829050548]	comedy
Magnificent Obsession (1954)[0.38094708443284131, 0.61259400671225905, 0.0016177979636767465, 0.0016143123407914837, 0.0016122904495277518, 0.0016145081009035765]	romance
Music Man, The (1962)[0.076174436910994819, 0.0024074789178015984, 0.91422105158549449, 0.0023996302217120422, 0.0023962410258041751, 0.0024011613381927804]	comedy
Hobbit, The (1977)[0.0022411169578271588, 0.27711304594149727, 0.069729480047202141, 0.0022442000187961847, 0.64642801248771464, 0.002244144546962608]	animation
Blue Thunder (1983)[0.0018887984475389572, 0.0018923390142466922, 0.99054739466458075, 0.001891312821673852, 0.0018861347156262872, 0.0018940203363334979]	action
Kiki's Delivery Service (Majo no takkyûbin) (1989)[0.006004836562356535, 0.0060191669196257543, 0.96999175069772858, 0.0059982824836058764, 0.0059900272215841696, 0.0059959361150989645]	animation
Johnny Stecchino (1991)[0.0079820332244819291, 0.9600607763510971, 0.0080056229592025043, 0.0079882374705967357, 0.007986360974877784, 0.0079769690197438632]	comedy
Porco Rosso (Crimson Pig) (Kurenai no buta) (1992)[0.0021327013695517359, 0.14267642441022246, 0.84879878981072254, 0.0021289059765656989, 0.0021333310713647258, 0.0021298473615727663]	animation
Fortress (1992)[0.0032958085906926371, 0.92924759094306209, 0.057569914091041743, 0.0032961655959755556, 0.0032919661665154402, 0.0032985546127124511]	sci-fi
Major League II (1994)[0.0052549672085829245, 0.0052689533760867067, 0.0052657752355528293, 0.0052493945159803592, 0.97370458760690515, 0.0052563220568921038]	comedy
Lion King II: Simba's Pride, The (1998)[0.0016782086092764672, 0.99160388015940315, 0.0016812735562379191, 0.0016789759765309493, 0.0016768328645720063, 0.0016808288339794776]	animation
Who Am I? (Wo shi shei) (1998)[0.0056017251318296896, 0.0056173640179495426, 0.0056165904625514905, 0.97195652668306753, 0.0056074781718294317, 0.0056003155327722532]	comedy
Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)[0.013927079470088059, 0.013936949583154598, 0.013940763328343537, 0.013928870862458044, 0.93034452344927532, 0.013921813306680483]	animation
Taxi 2 (2000)[0.0020753790422556352, 0.076002617840655554, 0.32936269140571073, 0.58841168166184021, 0.0020730143660099868, 0.0020746156835280117]	romance
10th Kingdom, The (2000)[0.0011505534151367829, 0.9484354758162381, 0.0060848566389054741, 0.042023015888842559, 0.0011516135326621081, 0.0011544847082148731]	fantasy
2046 (2004)[0.0018920097487881609, 0.14385054764341745, 0.84859648321239867, 0.0018878273898691135, 0.0018867161032768336, 0.0018864159022498142]	romance
Daria: Is It Fall Yet? (2000)[0.00088538042603442319, 0.0013036156185037215, 0.72491379277011625, 0.000884644978351493, 0.00088338321901545373, 0.27112918298797872]	animation
Cube 2: Hypercube (2002)[0.96632246944329547, 0.0067359348264519605, 0.0067328138780104766, 0.0067331300301230728, 0.0067245932292291453, 0.0067510585928896288]	sci-fi
Battlestar Galactica (2003)[0.0052447972630012491, 0.0052584377671121086, 0.97377234542080904, 0.0052429343820838631, 0.0052418441281188322, 0.0052396410388750288]	sci-fi
Animatrix, The (2003)[0.004936762119955934, 0.0049536825183405372, 0.97524978107561722, 0.0049601228058901549, 0.0049443839708451934, 0.004955267509351052]	animation
11:14 (2003)[0.95055578159170817, 0.0099047810047415731, 0.009892289797581966, 0.009885668468826915, 0.009881956187787394, 0.0098795229493540641]	comedy
Lemony Snicket's A Series of Unfortunate Events (2004)[0.0030042324510218608, 0.0030032465013507619, 0.98499943827633707, 0.002996283106932212, 0.0029947941282724793, 0.0030020055360856215]	fantasy
Very Long Engagement, A (Un long dimanche de fiançailles) (2004)[0.0013663661656877376, 0.0013703658870062559, 0.99315969804630255, 0.0013688748764322401, 0.0013678428316054169, 0.001366852192965689]	romance
Head-On (Gegen die Wand) (2004)[0.97663116061577193, 0.0046792032479735539, 0.0046846597744003848, 0.004674777193938464, 0.0046629480335354054, 0.0046672511343801883]	romance
Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004)[0.0022378448669411813, 0.50172878513808972, 0.48931548229443783, 0.002241649610351555, 0.002238625740301369, 0.0022376123498786468]	sci-fi
Cat Returns, The (Neko no ongaeshi) (2002)[0.0021557901834877271, 0.9892285963553189, 0.0021601640941924095, 0.0021541013876814016, 0.0021503707657313008, 0.0021509772135884647]	fantasy
Ju-on: The Grudge (2002)[0.003293421413835821, 0.98352756310100831, 0.0032970344844645148, 0.0032984545915237745, 0.0032917484001734848, 0.0032917780089942762]	fantasy
Jacket, The (2005)[0.005086003222103572, 0.0051086472605569528, 0.97452924970018895, 0.005091781925847365, 0.0050936235894277716, 0.0050906943018754931]	romance
Millions (2004)[0.0018879011385072877, 0.0018930863953559216, 0.9905575996151309, 0.0018892918288813717, 0.001885359930966318, 0.0018867610911581421]	fantasy
Starship Troopers 2: Hero of the Federation (2004)[0.0023010834850952077, 0.0023064260002649884, 0.98848283519645652, 0.0023006416906726358, 0.002306609915364809, 0.0023024037121459435]	sci-fi
Ong-Bak: The Thai Warrior (Ong Bak) (2003)[0.002430392012662666, 0.9878301197635081, 0.0024341273727606252, 0.0024398039704688636, 0.0024303367868130678, 0.0024352200937869692]	action
Sea Inside, The (Mar adentro) (2004)[0.006989427945939714, 0.96502078927615031, 0.007004006978644302, 0.0070012779604050196, 0.0069949793994242698, 0.0069895184394363581]	romance
Spanglish (2004)[0.0049492842816309963, 0.97528166868484312, 0.0049505336952622202, 0.0049404114776955312, 0.0049359522294545174, 0.0049421496311134105]	romance
Interpreter, The (2005)[0.00070314343976733923, 0.92976226990649624, 0.00070402329085354808, 0.0007030568994593633, 0.06742445377265896, 0.00070305269076452665]	action
What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?) (2004)[0.0020464661078381588, 0.67038125696580142, 0.32142810139248718, 0.0020482022583957118, 0.0020467742051356662, 0.0020491990703417405]	animation
Scanner Darkly, A (2006)[0.0023323585621671072, 0.55046597257467145, 0.0023378254058471254, 0.44019567014322253, 0.0023302761429568664, 0.0023378971711348669]	sci-fi
Charlie and the Chocolate Factory (2005)[0.0023327673841365905, 0.98832615755519804, 0.0023415681789451435, 0.0023369956597366418, 0.0023302673822624622, 0.0023322438397210287]	fantasy
Life Aquatic with Steve Zissou, The (2004)[0.0043046789351205463, 0.0043223104577187867, 0.0043235941470386001, 0.0043110016206746567, 0.0043077661936373286, 0.97843064864581009]	comedy
Phantom of the Opera, The (2004)[0.0014875167267832893, 0.59394597142725158, 0.40011025688529051, 0.0014861566173659062, 0.0014853026434511324, 0.0014847956998577238]	romance
Love Song for Bobby Long, A (2004)[0.0039116746705360403, 0.0039265894799158148, 0.98044883852630715, 0.0039062040686207691, 0.0039035373299257381, 0.0039031559246943603]	romance
Wizards (1977)[0.20178338066457177, 0.14390510872013132, 0.18837132677090976, 0.023834352818789841, 0.44100551046699887, 0.0011003205585984736]	animation
Life and Death of Peter Sellers, The (2004)[0.0079856745015947118, 0.0080122577670860198, 0.0080167057815456952, 0.0079920169010185144, 0.96000312204779314, 0.0079902230009620111]	comedy
Appleseed (Appurushîdo) (2004)[0.0038185271200318507, 0.61504556684981804, 0.0038287365847204432, 0.0038233301054612966, 0.36966955041775634, 0.0038142889222119252]	sci-fi
Assault on Precinct 13 (2005)[0.0043168182573593613, 0.63108675632314992, 0.35166153747553514, 0.0043131520312983942, 0.0043048072270689382, 0.0043169286855883199]	action
Are We There Yet? (2005)[0.0049450110813774343, 0.97529746208997903, 0.0049482659257209472, 0.0049355337674924886, 0.0049372211385696162, 0.0049365059968606321]	comedy
Howl's Moving Castle (Hauru no ugoku shiro) (2004)[0.0024349146773772357, 0.98782890254150979, 0.0024395623545770519, 0.002432968653466159, 0.0024293453445018349, 0.0024343064285679934]	fantasy
Hitch (2005)[0.0029988399274206317, 0.85267149692925548, 0.0030056839070359723, 0.002997674971344269, 0.0030096835474856822, 0.13531662071745792]	comedy
Constantine (2005)[0.0011056546146567534, 0.99446844872951556, 0.0011085353746706239, 0.0011068307362428265, 0.0011056347086422014, 0.001104895836271974]	fantasy
Kung Fu Hustle (Gong fu) (2004)[0.99021508869256092, 0.0019626416230231151, 0.0019582372508251187, 0.0019540716330307597, 0.0019570646892665454, 0.0019528961112934039]	comedy
Thief and the Cobbler, The (a.k.a. Arabian Knight) (1995)[0.0019073002256174457, 0.99046533547452398, 0.0019087278460413666, 0.001906215685181216, 0.0019058508386345365, 0.0019065699300015732]	animation
Sin City (2005)[0.0064587919971302449, 0.96767506256642655, 0.0064756897775565649, 0.0064658584484269732, 0.0064639778885645441, 0.0064606193218952586]	action
Sahara (2005)[0.0012431179319107937, 0.99377338925780301, 0.0012463169064876568, 0.0012471239847251596, 0.001244769594661409, 0.0012452823244119614]	action
Trip to the Moon, A (Voyage dans la lune, Le) (1902)[0.0054362431270265745, 0.0054428792578205222, 0.97283482026011325, 0.0054333735351209458, 0.0054207796715214553, 0.005431904148397307]	sci-fi
Hitchhiker's Guide to the Galaxy, The (2005)[0.0039952850230586109, 0.98000461021797336, 0.0040112789644347075, 0.0039979663190716037, 0.0039947542865448171, 0.0039961051889168724]	sci-fi
Lot Like Love, A (2005)[0.0048002405882395837, 0.0048199176891180933, 0.97597735569195776, 0.0048027965791631912, 0.0047936967133616467, 0.0048059927381596231]	romance
xXx: State of the Union (2005)[0.0013996953145291821, 0.99299191590027236, 0.0014052982833176843, 0.0014012960441309884, 0.001400541584894431, 0.0014012528728554955]	action
Kingdom of Heaven (2005)[0.0059931144789439304, 0.0060004469456465389, 0.97000215199643647, 0.0060030517377171874, 0.0060045922972094597, 0.0059966425440464224]	action
Star Wars: Episode III - Revenge of the Sith (2005)[0.0045357914244874729, 0.0045434186074650475, 0.97730359295328062, 0.004544043241693399, 0.004542175303763849, 0.004530978469309741]	sci-fi
Madagascar (2005)[0.0043130475603996446, 0.0043162632932538542, 0.0043133791012513259, 0.004307540269945352, 0.97843833374414124, 0.0043114360310084919]	animation
Longest Yard, The (2005)[0.91034793570804351, 0.084553996919873961, 0.0012764046387307604, 0.0012729908019244278, 0.0012735828331624278, 0.0012750890982648202]	comedy
Mr. & Mrs. Smith (2005)[0.0076358521833783223, 0.0076574037692941164, 0.96181503475899244, 0.0076294214300264458, 0.0076148073499401952, 0.0076474805083684896]	romance
Batman Begins (2005)[0.005095113960268698, 0.92298257303862785, 0.05661772911851818, 0.0050993844963080157, 0.005098266243314933, 0.0051069331429621804]	action
My Summer of Love (2004)[0.001216129453427312, 0.9939139771984522, 0.0012186898852232907, 0.0012197663575128485, 0.0012150904072340037, 0.0012163466981504724]	romance
War of the Worlds (2005)[0.0021007916439682289, 0.98949392270470449, 0.0021047871888760497, 0.0021025043367710948, 0.002100314157716718, 0.0020976799679635581]	sci-fi
Fantastic Four (2005)[0.0062169193330882406, 0.0062305784526415315, 0.57263863788625191, 0.0062132397748625064, 0.0062108022032706968, 0.40248982234988523]	action
Wedding Crashers (2005)[0.0028968377285384108, 0.0028990114371079353, 0.0029023744561548332, 0.0028986179776240182, 0.98550321125998896, 0.0028999471405858198]	comedy
Happy Endings (2005)[0.0079870058897964172, 0.96003085418009604, 0.0080066852741550246, 0.0079980443064093121, 0.0079808298081233877, 0.0079965805414198496]	comedy
Island, The (2005)[0.0044210941841744521, 0.0044383334213963987, 0.97788535619710049, 0.0044235622572544034, 0.0044151859198763707, 0.0044164680201977929]	sci-fi
Bad News Bears (2005)[0.0040143448855483035, 0.0040111735252354036, 0.0040159911471388081, 0.0040013360486496367, 0.0039963970488595566, 0.97996075734456833]	comedy
Sky High (2005)[0.0012359597650340823, 0.082495176498489642, 0.62635544131342158, 0.28744059373005776, 0.0012360272300273199, 0.0012368014629696176]	comedy
Aristocrats, The (2005)[0.98962064526739213, 0.002073859685639104, 0.0020760216849985201, 0.0020731813704012439, 0.0020774511813796341, 0.0020788408101894808]	comedy
Serenity (2005)[0.0018667060107749271, 0.76508995019103343, 0.22743508440694135, 0.0018690601999538981, 0.001866453937918725, 0.0018727452533777152]	sci-fi
Broken Flowers (2005)[0.0012167965471144948, 0.0012199213644689172, 0.99391310542079614, 0.0012173595481479642, 0.0012159606372659556, 0.0012168564822064487]	comedy
Deuce Bigalow: European Gigolo (2005)[0.96497799215079516, 0.0070164492979813836, 0.0070145333000412148, 0.0070022225198817347, 0.0069971601571486384, 0.0069916425741520776]	comedy
Girl in the Café, The (2005)[0.004945589887077528, 0.0049528242432279887, 0.0049482189354531471, 0.97528346972747315, 0.0049331782324455288, 0.0049367189743227072]	romance
40-Year-Old Virgin, The (2005)[0.78947293401169194, 0.0067410413669722474, 0.18361519221344247, 0.006725497550211003, 0.0067210362913394644, 0.0067242985663430073]	comedy
Brothers Grimm, The (2005)[0.96768316761220485, 0.0064706343870626019, 0.006462684116560119, 0.0064528391333558881, 0.0064513395567612035, 0.0064793351940553006]	fantasy
Transporter 2 (2005)[0.0013124543308457273, 0.584915161869905, 0.40982955507202024, 0.0013164646021828585, 0.0013127727172632703, 0.00131359140778294]	action
Doom (2005)[0.0024660179821866389, 0.0024722664957558061, 0.98766134914290826, 0.0024689729608728863, 0.0024642275906036504, 0.0024671658276725988]	sci-fi
Waiting... (2005)[0.0013882451097329232, 0.99305689115210805, 0.0013902438104892608, 0.0013875189991774577, 0.0013860749751036111, 0.001391025953388718]	comedy
Aeon Flux (2005)[0.001784919853686093, 0.0017929452833653318, 0.9910570235715993, 0.0017862754244956319, 0.0017865523958114002, 0.0017922834710424216]	sci-fi
Man, The (2005)[0.0019975190147201232, 0.99000753528467855, 0.0020011098829199312, 0.0019984905356280522, 0.0019975079305121482, 0.0019978373515412919]	comedy
Flightplan (2005)[0.0054338588351709339, 0.0054405340334746782, 0.0054335149616879883, 0.0054297254936326962, 0.97283802043775391, 0.005424346238279784]	action
Corpse Bride (2005)[0.0014741815750777042, 0.96601597429823893, 0.028082858697093715, 0.0014747175946762982, 0.0014784623249729028, 0.0014738055099404587]	animation
Final Fantasy VII: Advent Children (2004)[0.0067267382486631043, 0.0067297391689688166, 0.96636959307529358, 0.006731497658459853, 0.0067225939463640191, 0.0067198379022506442]	sci-fi
MirrorMask (2005)[0.0062232967394265926, 0.72785020982500115, 0.24726128505484568, 0.0062198024005370341, 0.0062182797413076656, 0.0062271262388819294]	fantasy
Wallace & Gromit in The Curse of the Were-Rabbit (2005)[0.00093435875916045297, 0.46170634074618988, 0.53455833808509212, 0.00093447736897443116, 0.00093215788745896772, 0.0009343271531241235]	animation
Kiss Kiss Bang Bang (2005)[0.0088251617063286169, 0.95583731904418689, 0.0088382537884288057, 0.0088303221686700552, 0.0088240440100605874, 0.0088448992823250347]	comedy
In Her Shoes (2005)[0.0015420800977863334, 0.99229564612936838, 0.0015434687571944253, 0.0015402457299353747, 0.0015391699039216187, 0.0015393893817939024]	romance
Star Wreck: In the Pirkinning (2005)[0.002305531783559028, 0.31240785081022354, 0.12473792033075713, 0.55594719069116505, 0.002302356962017586, 0.0022991494222775843]	sci-fi
Brokeback Mountain (2005)[0.0010135921072167572, 0.0014515695779401519, 0.9911770286929813, 0.0010144085864342892, 0.0010116645761180628, 0.0043317364593094265]	romance
Weather Man, The (2005)[0.95797151678200687, 0.0084175060054432378, 0.0084176338430825524, 0.0084116248996360908, 0.008382074464442656, 0.0083996440053884479]	comedy
Chicken Little (2005)[0.0020011843756881529, 0.78946452277914869, 0.20253191117937402, 0.0020060425494931636, 0.0019985539629146991, 0.0019977851533810988]	animation
Just Friends (2005)[0.0017324659466162818, 0.0017367827754112264, 0.99133412634471552, 0.0017333387784294193, 0.0017309979073818129, 0.0017322882474458015]	romance
Pride & Prejudice (2005)[0.0045408453416693863, 0.0045456727190430479, 0.0045432376751630924, 0.004537824199331234, 0.0045289602072217123, 0.9773034598575715]	romance
Harry Potter and the Goblet of Fire (2005)[0.0084137095795854388, 0.0084131061140909676, 0.008422444037729012, 0.0084024327805118128, 0.95794523740142523, 0.008403070086657586]	fantasy
Match Point (2005)[0.00067746920397437514, 0.37729740875256035, 0.61999221813235394, 0.00067917999711984147, 0.00067677549758034575, 0.000676948416411103]	romance
Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)[0.001559218437791009, 0.0095684277156031228, 0.013100745592714487, 0.0015597573878541227, 0.0015562096436733718, 0.97265564122236381]	fantasy
King Kong (2005)[0.004301986147232398, 0.0043262554652296788, 0.97846629045511768, 0.0043028187730502817, 0.0042977339085228383, 0.0043049152508471177]	romance
Memoirs of a Geisha (2005)[0.95803306382352216, 0.0084091119266079106, 0.0084029035588530608, 0.008387582118618727, 0.0083946482439086999, 0.0083726903284895692]	romance
Family Stone, The (2005)[0.004801223307407898, 0.97598717914988997, 0.004810426928218251, 0.0048058510834892293, 0.0047935405045991539, 0.0048017790263954032]	comedy
Mozart and the Whale (2005)[0.0020716342919758729, 0.28223605922845374, 0.70946535932888377, 0.0020758301932288872, 0.0020737689354349055, 0.0020773480220228559]	romance
Ringer, The (2005)[0.0035718298336422437, 0.046199315905848734, 0.93949524775306559, 0.003573619217743562, 0.0035823414962997792, 0.0035776457934002621]	comedy
District 13 (Banlieue 13) (2004)[0.0011659346857569189, 0.99416727633622004, 0.0011693436493672332, 0.0011661890492962496, 0.0011659940927782101, 0.0011652621865815512]	action
Hostel (2005)[0.83725027291911303, 0.071833790437473996, 0.083151665558924767, 0.0025900470610779546, 0.0025849275966692148, 0.0025892964267409018]	action
Tristan & Isolde (2006)[0.0062240356452138703, 0.0062410872590383352, 0.9688489865972344, 0.0062294860637862048, 0.0062276526180909319, 0.0062287518166362086]	romance
Last Holiday (2006)[0.0059976740543000711, 0.0060120007978176687, 0.0060076031097222298, 0.96998829351802551, 0.0059951443802518404, 0.0059992841398827882]	romance
Hoodwinked! (2005)[0.0017488510671117459, 0.99124399479599123, 0.0017554848862596727, 0.0017504834783407283, 0.0017518602878951815, 0.0017493254844015396]	animation
Underworld: Evolution (2006)[0.0021551340286548116, 0.0021614302984540542, 0.14678256170281401, 0.002157946408615169, 0.8445885358089068, 0.0021543917525551587]	action
